나이,성별,지역,서비스,요금제유형,월정액,월시청시간,월평균접속횟수,프로필수,동시접속이용,구독유형,가입기간_개월,등록기기수,오프라인저장,키즈프로필,추가프로필구매,독점콘텐츠시청,부가서비스수,CS문의횟수_6개월,불만접수건수,만족도점수,결제방법,결제실패경험,할인율,주사용기기기간_개월,주사용기기,이탈여부,월평균요금,시청시간비율,고객가치점수,CS민감도
45,0,1,2,2,13580,148.88,25,2,1,0,14,2,0,0,1,0,1,1,0,4,0,0,5,9,2,0,12901.0,0.30582773566689264,62.0,1
25,1,1,0,1,10013,3.59,17,2,1,0,58,2,1,1,0,0,2,0,0,1,0,0,10,18,0,0,9011.7,0.007374540375095006,69.0,0
19,1,4,1,3,12809,63.12,29,5,0,2,32,4,0,1,0,0,1,1,0,2,1,1,5,9,0,1,12168.55,0.1296604424724225,51.0,1
58,1,1,2,3,12613,0.06,35,5,0,0,42,1,0,1,0,0,1,1,0,5,0,1,0,21,1,0,12613.0,0.0001232513711715043,86.0,1
63,0,8,1,0,5947,0.05,5,1,0,1,49,1,1,1,0,0,2,1,0,5,1,0,20,24,2,0,4757.6,0.00010270947597625358,104.5,1
39,1,8,0,1,9773,7.13,21,1,1,1,38,1,1,1,0,1,3,2,0,5,1,0,10,23,1,0,8795.7,0.01464637127421376,114.0,2
58,0,8,2,1,10178,32.69,34,4,0,2,37,2,1,1,0,0,2,1,0,2,3,0,5,25,1,0,9669.1,0.06715145539327458,68.5,1
73,0,8,0,2,13489,2.46,27,5,0,1,14,1,0,0,0,1,1,1,1,5,0,0,5,14,3,0,12814.55,0.005053306218031676,72.0,4
72,1,8,0,3,13323,64.03,24,5,0,2,46,1,0,0,0,1,1,0,0,3,1,0,30,30,1,0,9326.099999999999,0.1315297549351903,68.0,0
33,1,1,2,0,5914,1.49,30,5,0,2,37,1,0,0,1,0,1,2,0,5,1,0,15,34,1,0,5026.9,0.0030607423840923564,83.5,2
46,0,1,2,1,9518,34.2,6,3,0,2,28,1,0,0,0,1,1,0,0,1,0,0,0,6,1,0,9518.0,0.07025328156775745,39.0,0
66,0,14,2,4,16690,56.37,25,5,1,0,20,1,0,0,0,0,0,4,0,4,1,1,10,26,2,1,15021.0,0.11579466321562827,50.0,4
65,0,1,1,1,9908,13.56,32,5,0,1,25,1,1,1,0,1,3,0,1,4,0,0,0,4,1,0,9908.0,0.027854809884759968,97.5,3
47,1,8,2,3,11047,43.29,25,5,0,2,11,1,1,0,0,1,2,1,0,1,1,0,5,12,1,0,10494.65,0.08892586430024034,45.5,1
29,0,7,0,1,9447,15.18,7,3,0,1,27,1,0,0,0,0,0,2,0,2,0,0,10,3,0,0,8502.300000000001,0.031182596906390584,33.5,2
52,1,3,1,2,13473,12.05,16,1,1,1,57,4,0,1,1,1,3,0,0,2,0,0,5,28,1,0,12799.349999999999,0.02475298371027711,93.5,0
28,0,6,1,4,16736,85.29,20,2,1,1,29,1,1,1,0,0,2,0,1,5,0,0,0,10,0,0,16736.0,0.17520182412029334,94.5,3
63,0,1,1,2,13105,20.24,11,5,0,0,5,1,0,1,1,0,2,0,0,5,1,1,0,28,1,0,13105.0,0.04157679587518744,82.5,0
67,0,7,1,3,12618,84.09,10,5,0,1,23,3,1,1,1,1,4,3,0,3,0,0,20,7,1,0,10094.400000000001,0.17273679669686326,101.5,3
38,0,0,1,3,12730,12.23,24,3,0,2,51,2,1,0,0,1,2,0,0,4,1,0,0,33,2,0,12730.0,0.025122737823791624,95.5,0
38,0,0,2,3,12198,21.99,36,4,1,1,47,1,0,1,0,1,2,0,0,5,0,0,20,17,0,0,9758.4,0.045171627534356315,103.5,0
22,1,6,2,0,5075,5.42,1,5,0,2,49,1,0,1,1,1,3,1,0,1,3,0,0,25,1,0,5075.0,0.011133707195825886,79.5,1
65,1,3,2,1,10032,34.31,15,1,0,0,17,1,1,0,0,1,2,0,0,2,1,0,10,17,1,0,9028.800000000001,0.0704792424149052,58.5,0
37,1,3,1,1,9702,24.03,12,1,0,2,3,1,1,0,0,1,2,0,1,5,0,0,5,23,2,0,9216.9,0.04936217415418747,81.5,3
54,1,5,2,1,9632,0.3,35,1,1,2,51,1,1,1,0,1,3,2,0,2,0,0,0,34,0,1,9632.0,0.0006162568558575214,90.5,2
20,1,1,0,0,5067,31.26,27,5,1,1,5,1,1,0,0,0,1,2,0,4,1,0,20,32,0,0,4053.6000000000004,0.06421396438035373,57.5,2
61,1,4,0,1,9559,3.87,33,1,0,2,56,1,1,0,0,1,2,0,0,3,2,0,15,17,2,0,8125.15,0.007949713440562027,88.0,0
50,1,12,2,1,9549,90.69,28,3,0,0,54,1,1,1,1,0,3,1,1,2,0,0,5,30,1,0,9071.55,0.1862944475257287,92.0,4
70,0,8,1,4,17258,34.03,31,5,0,2,8,1,1,1,0,1,3,0,0,2,3,0,5,28,1,0,16395.1,0.06990406934943819,69.0,0
26,0,14,0,2,13396,58.57,22,5,0,2,55,1,0,1,0,1,2,1,1,5,1,0,10,0,1,0,12056.4,0.12031388015858344,107.5,4
26,0,8,2,0,5892,86.06,24,5,0,1,33,1,1,0,0,0,1,0,0,5,1,1,0,16,3,0,5892.0,0.17678355005032764,81.5,0
21,0,11,1,3,12676,2.63,25,1,0,0,14,4,1,1,0,0,2,1,0,4,1,0,20,34,2,0,10140.800000000001,0.005402518436350937,77.0,1
52,0,3,1,1,9987,20.56,20,5,0,2,42,1,1,0,0,1,2,1,0,3,1,0,20,23,1,0,7989.6,0.04223413652143546,81.0,1
34,1,1,1,4,17503,1.27,20,1,1,2,31,2,1,0,0,0,1,1,0,5,0,0,5,2,2,0,16627.85,0.0026088206897968407,80.5,1
51,0,11,1,3,12731,2.55,24,4,1,1,8,2,1,0,0,0,1,0,0,3,1,0,15,21,2,0,10821.35,0.005238183274788932,49.0,0
41,0,8,1,0,5758,1.93,24,1,0,1,1,1,1,1,0,1,3,2,0,3,0,0,20,20,1,1,4606.400000000001,0.003964585772683387,75.5,2
49,1,1,0,1,9690,32.5,22,2,1,2,5,2,1,0,0,0,1,2,0,5,1,0,0,15,1,0,9690.0,0.06676115938456482,67.5,2
18,0,8,2,1,9473,29.95,21,5,1,1,51,1,0,0,0,0,0,0,1,2,3,0,0,16,3,0,9473.0,0.06152297610977588,45.5,3
25,0,1,2,1,8935,3.16,27,5,0,1,39,3,1,0,0,0,1,2,0,1,0,0,0,1,1,0,8935.0,0.006491238881699226,44.5,2
62,0,1,0,1,9223,15.22,18,2,1,1,5,2,1,1,0,1,3,2,0,4,0,0,10,32,1,0,8300.7,0.03126476448717159,87.5,2
40,0,14,0,0,5489,14.02,7,3,0,0,34,2,1,1,0,0,2,1,0,3,0,0,30,30,1,0,3842.2999999999997,0.0287997370637415,77.0,1
64,0,14,0,2,13400,17.59,22,5,0,2,47,1,1,0,0,0,1,0,0,2,1,0,0,11,1,1,13400.0,0.036133193648446006,58.5,0
57,1,8,0,4,17292,51.19,11,3,0,2,1,1,1,0,0,1,2,1,0,3,1,0,30,16,1,0,12104.4,0.1051539615044884,60.5,1
29,1,0,1,4,17328,59.71,30,5,1,2,10,2,1,0,0,0,1,0,0,5,0,0,0,33,3,0,17328.0,0.12265565621084201,70.0,0
71,0,8,0,2,13805,20.71,14,1,0,2,38,1,1,1,0,1,3,1,0,4,0,0,10,1,2,0,12424.5,0.04254226494936423,104.0,1
29,0,8,2,4,16895,77.61,14,4,0,2,38,1,1,0,0,0,1,2,1,4,0,0,10,23,2,0,15205.5,0.15942564861034078,74.0,5
63,0,8,1,2,13597,27.05,24,2,1,1,14,1,1,0,0,0,1,1,0,2,1,0,0,32,1,0,13597.0,0.055565826503153185,42.0,1
64,1,14,2,4,16200,36.95,19,5,1,1,8,1,0,0,1,0,1,2,0,3,1,0,0,14,0,0,16200.0,0.07590230274645139,49.0,2
32,0,14,2,2,13118,7.86,31,5,0,0,25,2,1,0,0,1,2,3,1,2,0,0,5,8,2,0,12462.099999999999,0.016145929623467063,62.5,6
58,0,8,0,2,13571,13.26,17,5,0,2,29,1,1,0,1,0,2,0,0,5,0,0,20,11,0,0,10856.800000000001,0.027238553028902445,94.5,0
36,1,8,1,4,17134,65.02,17,5,0,2,50,1,1,0,1,0,2,1,0,1,3,0,10,4,2,1,15420.6,0.13356340255952012,65.0,1
43,0,1,2,1,9513,188.7,12,5,0,1,37,2,1,1,1,0,3,1,0,5,1,0,10,1,1,0,8561.7,0.38762556233438095,113.5,1
69,0,7,1,1,9882,60.98,8,1,0,1,21,1,1,0,1,0,2,0,1,3,0,0,0,27,3,0,9882.0,0.12526447690063885,70.5,3
46,0,7,1,4,17338,2.79,14,4,0,2,31,2,1,1,0,1,3,2,0,1,2,0,0,20,1,0,17338.0,0.005731188759474949,70.5,2
39,1,1,1,1,9236,7.71,24,4,0,0,46,2,0,1,1,0,2,0,1,1,2,0,5,13,3,0,8774.199999999999,0.0158378011955383,63.0,3
57,1,15,2,3,11255,29.51,32,4,1,1,42,2,1,1,0,1,3,2,0,1,2,0,0,0,1,0,11255.0,0.06061913272118486,76.0,2
38,1,1,0,3,12023,65.95,28,5,0,2,24,1,1,0,0,1,2,1,0,5,0,0,5,21,2,0,11421.85,0.13547379881267846,92.0,1
68,0,2,1,4,16612,9.07,14,5,1,2,41,1,1,0,0,0,1,0,1,3,1,0,20,3,3,1,13289.6,0.018631498942092397,65.5,3
55,1,6,2,0,5383,69.48,21,5,0,0,21,1,0,1,1,0,2,2,0,1,1,0,10,7,1,0,4844.7,0.14272508781660198,50.5,2
37,1,1,1,2,13704,40.58,20,1,1,2,53,1,1,0,0,1,2,2,0,2,1,0,5,1,0,0,13018.8,0.08335901070232739,76.5,2
74,1,13,1,4,18012,74.48,31,3,0,0,3,3,1,0,0,1,2,0,0,1,0,0,5,15,3,1,17111.399999999998,0.15299603541422732,41.5,0
46,0,12,2,2,13430,40.78,33,4,0,2,32,1,1,0,0,0,1,3,0,5,0,1,15,15,1,1,11415.5,0.08376984860623242,81.0,3
68,1,1,1,2,13243,46.13,0,5,0,2,6,2,1,1,0,1,3,1,1,2,0,0,30,35,1,1,9270.099999999999,0.09475976253569154,68.0,4
21,0,1,2,1,9102,14.3,33,1,1,2,7,1,1,1,0,1,3,2,1,3,1,0,30,30,1,0,6371.4,0.029374910129208523,78.5,5
72,0,14,1,1,9399,63.68,4,5,0,0,51,3,0,0,0,0,0,0,1,3,0,0,10,11,0,0,8459.1,0.13081078860335654,55.5,3
24,1,8,1,0,5730,92.9,22,5,0,2,15,1,0,0,0,0,0,1,0,5,1,0,0,29,3,0,5730.0,0.19083420636387916,57.5,1
45,0,8,2,2,13443,102.51,0,5,0,2,34,3,1,0,1,1,3,3,0,1,1,0,5,27,0,1,12770.849999999999,0.21057496764651507,72.0,3
45,1,11,2,2,12673,1.49,30,4,0,2,46,1,0,0,1,0,1,1,1,3,1,0,0,25,2,0,12673.0,0.0030607423840923564,68.0,4
21,0,13,1,2,13479,48.99,16,5,0,2,46,2,1,1,1,1,4,2,0,4,3,0,0,15,2,0,13479.0,0.10063474456153325,123.0,2
39,0,15,2,2,13810,228.0,26,4,1,0,12,1,1,0,1,1,3,2,0,1,0,0,20,6,2,0,11048.0,0.4683552104517163,61.0,2
29,1,2,0,3,10444,44.21,17,2,0,1,18,1,1,0,1,1,3,1,0,2,0,0,10,12,3,0,9399.6,0.09081571865820341,74.0,1
62,1,7,2,0,5602,9.39,29,5,0,2,25,1,0,0,0,0,0,1,0,5,0,0,0,7,3,0,5602.0,0.01928883958834042,62.5,1
20,0,8,1,3,12459,105.03,3,5,1,2,38,1,1,1,0,0,2,1,0,5,1,1,5,26,3,0,11836.05,0.21575152523571825,99.0,1
39,0,5,2,1,9881,15.35,26,2,0,0,2,2,0,0,0,0,0,1,0,2,0,0,0,30,1,1,9881.0,0.03153180912470985,21.0,1
61,1,15,2,1,9419,2.3,24,5,0,1,21,1,1,0,0,0,1,3,1,1,3,0,20,7,2,0,7535.200000000001,0.004724635894907664,35.5,6
19,0,8,1,2,13783,28.15,23,4,0,2,23,1,1,0,0,0,1,2,0,2,0,0,0,14,2,0,13783.0,0.05782543497463075,46.5,2
41,1,8,0,1,9289,5.28,25,3,0,1,33,1,1,1,0,0,2,0,0,2,0,0,5,28,1,0,8824.55,0.010846120663092377,66.5,0
51,1,8,0,1,9344,6.12,31,1,0,1,27,1,1,0,0,0,1,1,1,4,1,1,30,29,1,0,6540.799999999999,0.012571639859493437,68.5,4
44,0,5,0,0,5626,31.11,29,3,0,1,56,3,1,0,0,1,2,2,0,2,0,0,0,10,1,0,5626.0,0.06390583595242497,78.0,2
72,0,2,0,1,9254,47.43,5,3,1,2,43,1,0,0,1,0,1,0,0,5,1,0,20,1,1,0,7403.200000000001,0.09743020891107414,86.5,0
58,0,6,2,2,13943,117.9,21,5,0,2,29,1,1,0,0,0,1,0,0,3,1,0,0,27,3,0,13943.0,0.2421889443520059,59.5,0
18,1,14,2,0,5171,61.08,23,3,0,1,47,4,0,0,0,0,0,2,1,1,0,0,0,4,2,0,5171.0,0.12546989585259136,33.5,5
25,0,8,2,0,5785,92.45,19,5,1,2,38,2,0,0,0,0,0,0,0,3,0,0,0,33,2,0,5785.0,0.18990982108009286,49.0,0
40,0,2,0,1,9413,26.53,21,1,1,2,17,1,0,1,0,0,1,1,0,2,1,0,15,24,3,0,8001.05,0.05449764795300015,43.5,1
55,0,12,2,1,9714,19.18,24,1,0,2,8,1,1,1,0,1,3,0,1,2,1,0,0,2,2,1,9714.0,0.03939935498449087,69.0,3
23,1,1,1,4,16866,44.93,27,3,0,1,21,1,0,1,0,1,2,0,0,4,1,0,30,29,2,0,11806.199999999999,0.09229473511226145,80.5,0
39,0,14,1,1,9626,59.45,25,5,1,0,23,4,1,0,0,1,2,0,1,5,1,1,0,25,2,0,9626.0,0.1221215669357655,91.5,3
42,0,1,0,4,16997,42.0,28,4,0,0,58,1,0,0,0,1,1,0,0,1,0,0,15,31,2,0,14447.449999999999,0.086275959820053,54.0,0
35,1,2,1,4,16365,15.36,39,3,0,0,52,1,0,1,0,1,2,0,0,2,0,0,20,23,2,0,13092.0,0.0315523510199051,76.0,0
34,1,2,2,1,9340,23.08,17,1,0,2,18,2,1,1,0,1,3,3,1,5,0,0,0,16,0,0,9340.0,0.04741069411063864,104.0,6
29,1,15,0,2,13132,29.74,18,5,0,2,44,1,1,1,0,0,2,0,1,3,1,0,0,34,1,0,13132.0,0.06109159631067562,82.0,3
23,0,7,2,0,5102,0.71,27,5,0,2,8,1,1,1,0,1,3,1,0,1,1,0,0,15,3,0,5102.0,0.0014584745588628006,59.0,1
43,0,8,0,0,5495,105.95,19,1,1,1,52,2,1,0,1,1,3,0,0,1,3,0,0,4,1,0,5495.0,0.21764137959368132,81.0,0
44,1,7,2,4,16291,35.81,16,5,0,0,24,2,1,0,1,0,2,0,0,4,0,0,5,31,2,0,15476.449999999999,0.07356052669419282,82.0,0
25,0,1,1,0,5443,69.52,15,5,0,1,9,1,1,0,0,0,1,0,0,5,1,0,5,27,3,0,5170.849999999999,0.14280725539738295,69.5,0
36,1,13,0,1,9271,9.43,26,5,0,2,29,1,1,0,1,1,3,1,0,1,0,0,10,2,1,0,8343.9,0.01937100716912142,69.5,1
59,1,15,1,4,16684,40.67,24,5,0,0,11,3,0,1,0,0,1,1,0,3,0,0,0,25,0,0,16684.0,0.08354388775908465,50.5,1
18,0,2,1,1,9452,130.27,38,4,0,2,45,2,0,0,0,1,1,1,0,3,0,0,15,20,2,0,8034.2,0.26759926870853107,67.5,1
74,1,8,1,1,9479,12.06,9,5,0,0,36,1,0,0,0,1,1,3,0,2,0,0,5,10,1,1,9005.05,0.02477352560547236,53.0,3
46,1,13,1,1,9503,21.22,9,5,0,1,8,4,0,1,0,1,2,0,0,2,1,0,10,1,2,0,8552.7,0.04358990160432201,54.0,0
62,0,14,1,3,10711,24.58,20,5,0,2,4,1,1,0,0,0,1,1,0,3,3,0,5,1,3,0,10175.449999999999,0.05049197838992625,47.0,1
66,1,13,1,1,9301,24.17,12,4,0,2,46,1,0,0,1,1,2,0,0,5,1,0,0,3,1,0,9301.0,0.04964976068692098,103.0,0
52,0,8,2,3,13218,45.89,2,5,1,2,24,1,1,0,0,0,1,0,0,5,0,0,30,26,2,0,9252.599999999999,0.09426675705100553,77.0,0
57,0,8,0,1,9399,25.02,15,4,0,2,49,1,1,0,0,1,2,0,0,3,1,0,15,23,2,0,7989.15,0.05139582177851729,84.5,0
31,0,8,1,4,17567,56.05,41,5,0,2,2,1,1,0,0,0,1,3,0,3,1,1,30,2,2,1,12296.9,0.11513732256938025,46.0,3
52,1,4,1,1,8957,33.14,44,3,0,2,12,1,1,0,0,0,1,3,0,2,1,0,15,15,3,0,7613.45,0.06807584067706086,41.0,3
65,1,4,2,2,14697,8.58,25,5,0,2,12,1,0,1,0,0,1,1,0,3,0,0,5,28,0,0,13962.15,0.017624946077525114,51.0,1
62,0,14,2,1,9234,148.37,8,5,1,1,26,1,1,0,0,1,2,2,2,2,0,0,10,35,1,0,8310.6,0.30478009901193487,63.0,8
37,0,1,0,1,9174,13.69,12,3,0,2,19,1,0,1,0,0,1,1,0,2,0,0,15,24,2,1,7797.9,0.028121854522298227,44.5,1
73,1,1,1,1,9411,41.33,20,5,0,2,50,2,1,0,0,1,2,1,0,2,0,0,10,32,0,0,8469.9,0.0848996528419712,75.0,1
66,0,4,0,4,16852,3.13,14,4,0,2,26,1,0,1,0,1,2,1,0,4,0,0,10,4,1,0,15166.800000000001,0.006429613196113473,83.0,1
30,1,12,2,1,9391,125.43,21,1,0,2,24,1,1,0,1,0,2,1,2,5,1,0,0,12,2,0,9391.0,0.2576569914340297,92.0,7
55,0,14,2,4,17420,131.55,20,4,0,2,42,1,0,0,0,1,1,1,0,3,1,0,0,3,1,1,17420.0,0.27022863129352315,66.0,1
66,0,13,1,1,9365,22.67,7,4,1,1,59,1,1,0,0,0,1,3,0,4,0,0,10,35,1,0,8428.5,0.04656847640763337,84.5,3
63,0,1,1,0,5990,6.45,19,1,0,2,25,1,1,1,0,1,3,2,0,2,0,0,5,16,3,0,5690.5,0.01324952240093671,77.5,2
66,1,4,1,3,12031,73.48,24,5,0,2,41,2,1,0,0,1,2,1,0,4,3,0,10,23,2,0,10827.9,0.15094184589470225,90.5,1
25,0,3,1,4,16796,15.21,16,5,0,0,16,2,0,0,0,0,0,1,1,4,0,0,5,28,3,0,15956.199999999999,0.031244222591976338,48.0,4
60,1,11,2,1,9615,60.3,29,4,0,0,1,2,1,0,0,0,1,0,0,5,0,0,0,19,2,0,9615.0,0.1238676280273618,65.5,0
37,0,1,0,1,9152,123.34,20,5,0,2,32,1,1,0,0,0,1,1,1,1,0,0,30,10,3,0,6406.4,0.2533637353382223,41.0,4
50,0,8,2,3,13411,44.61,18,3,0,2,48,2,0,0,0,1,1,0,0,2,0,0,0,34,2,0,13411.0,0.09163739446601343,59.0,0
43,0,8,2,1,9102,98.75,20,1,0,2,57,2,1,0,0,0,1,2,0,4,1,1,10,20,1,0,8191.8,0.2028512150531008,83.5,2
56,1,0,2,4,16093,12.72,14,3,0,0,24,2,1,1,0,0,2,0,2,3,1,0,10,9,3,1,14483.7,0.026129290688358908,72.0,6
38,1,8,1,1,9554,120.64,24,2,1,2,40,1,1,0,0,0,1,3,0,1,0,0,0,26,1,1,9554.0,0.2478174236355046,45.0,3
70,0,1,0,1,8903,12.85,11,3,0,2,51,1,1,1,1,0,3,1,0,1,1,0,15,10,1,1,7567.55,0.026396335325897167,80.5,1
66,0,1,2,0,5565,12.8,43,5,1,1,56,3,0,0,0,0,0,0,0,4,0,0,0,5,3,0,5565.0,0.026293625849920916,68.0,0
59,0,7,1,0,5295,105.96,40,5,0,2,34,1,0,0,1,1,2,0,0,1,0,1,0,33,0,0,5295.0,0.21766192148887656,57.0,0
60,0,1,1,2,13070,40.47,19,1,1,2,50,1,0,0,0,1,1,0,0,1,0,0,10,10,2,1,11763.0,0.08313304985517964,50.0,0
71,0,6,2,3,12211,80.33,25,5,0,2,20,4,1,0,0,1,2,0,0,4,0,0,0,22,2,0,12211.0,0.16501304410344897,80.0,0
58,1,8,2,4,16636,81.1,26,1,0,1,23,2,0,1,0,1,2,3,1,5,0,0,0,4,2,0,16636.0,0.16659477003348327,91.5,6
26,1,8,1,3,11273,52.06,25,5,1,2,28,1,1,0,0,0,1,1,0,3,1,0,0,32,3,0,11273.0,0.10694110638647522,59.0,1
41,0,11,0,0,5423,10.48,26,3,1,1,52,1,1,1,1,1,4,0,1,2,1,0,0,5,0,0,5423.0,0.02152790616462275,106.0,3
54,0,1,2,1,9333,58.9,27,5,0,0,18,2,1,0,0,0,1,1,0,5,3,0,0,4,1,0,9333.0,0.1209917627000267,74.0,1
66,1,1,2,0,5730,3.29,26,5,0,1,32,2,1,0,1,0,2,1,0,2,1,0,0,22,1,0,5730.0,0.006758283519237485,66.0,1
58,1,8,1,4,16947,11.2,12,1,0,2,53,1,1,0,0,1,2,2,0,4,0,0,5,15,3,0,16099.65,0.023006922618680797,96.5,2
34,0,2,1,4,17123,51.49,24,5,1,2,56,1,1,0,0,1,2,0,0,2,1,0,5,15,2,1,16266.849999999999,0.10577021836034593,78.0,0
41,0,10,0,4,17219,119.2,12,5,0,1,46,1,1,0,0,0,1,1,0,5,1,0,10,34,2,0,15497.1,0.24485939072738852,88.0,1
38,0,8,0,4,16987,73.85,25,5,0,1,39,1,1,0,0,0,1,2,0,3,0,0,5,25,1,0,16137.65,0.15170189601692652,64.5,2
68,0,8,1,1,10034,20.21,29,5,1,0,39,1,1,0,1,0,2,0,1,5,0,0,15,18,2,0,8528.9,0.04151517018960169,99.5,3
56,0,14,1,2,13685,86.78,23,5,1,2,57,1,0,1,0,0,1,2,0,1,0,0,20,31,1,1,10948.0,0.17826256650438568,53.5,2
72,0,10,1,0,5517,169.96,27,5,0,2,28,1,1,1,0,1,3,0,0,1,1,0,5,12,1,0,5241.15,0.34913005073848113,69.0,0
58,1,1,1,1,9465,20.17,22,5,0,0,37,1,0,1,0,1,2,0,0,5,0,0,15,0,1,0,8045.25,0.04143300260882069,98.5,0
56,0,9,2,1,9407,10.34,38,5,0,2,52,1,1,0,0,1,2,1,0,1,1,0,30,14,3,0,6584.9,0.02124031963188924,66.0,1
30,0,15,0,1,9555,11.0,24,5,0,0,26,1,0,0,0,0,0,1,1,5,0,0,10,9,2,0,8599.5,0.022596084714775786,63.0,4
28,0,15,1,2,14020,25.57,10,5,1,2,27,1,1,0,0,1,2,0,0,5,1,0,0,17,0,0,14020.0,0.052525626014256074,93.5,0
63,1,11,1,2,13495,2.69,15,5,0,2,44,3,0,0,1,0,1,4,1,3,0,0,5,26,1,1,12820.25,0.005525769807522442,67.0,7
36,1,1,0,2,13352,33.45,24,1,0,2,57,3,1,0,0,0,1,3,0,3,1,0,0,30,2,0,13352.0,0.06871263942811365,73.5,3
28,0,8,1,0,5528,65.89,33,5,0,0,59,1,1,0,0,1,2,1,0,3,3,0,15,32,3,0,4698.8,0.13535054744150696,89.5,1
30,0,2,0,1,9256,37.8,24,5,0,2,27,1,1,1,0,1,3,0,0,1,1,0,0,1,0,0,9256.0,0.0776483638380477,68.5,0
63,1,5,2,2,12870,175.41,22,5,1,2,45,1,1,0,0,1,2,2,0,1,3,0,5,5,2,0,12226.5,0.36032538361989275,62.5,2
62,0,1,0,0,5829,30.97,8,5,0,2,59,1,0,1,0,0,1,2,0,2,0,0,20,26,3,0,4663.2,0.06361824941969146,64.5,2
18,0,2,1,4,16856,0.67,38,5,0,0,17,1,1,1,1,1,4,0,0,5,0,0,15,14,2,0,14327.6,0.001376306978081798,118.5,0
57,0,2,1,1,9216,31.76,6,5,1,1,15,2,0,1,0,0,1,1,0,5,0,0,0,7,2,0,9216.0,0.06524105914011627,72.5,1
61,0,14,2,1,9515,132.88,4,5,1,2,48,1,0,0,1,0,1,0,0,3,2,0,0,35,1,0,9515.0,0.27296070335449146,69.0,0
36,0,3,2,0,5578,5.04,15,5,0,2,13,1,1,0,0,1,2,0,0,1,0,0,0,33,2,1,5578.0,0.01035311517840636,46.5,0
29,1,14,1,3,11112,12.61,25,5,0,2,22,1,0,0,0,0,0,0,1,3,0,0,0,5,3,1,11112.0,0.02590332984121115,41.0,3
25,1,1,0,0,5047,62.86,15,5,1,1,43,2,1,1,1,1,4,1,1,1,0,0,0,24,2,0,5047.0,0.12912635319734597,91.5,4
25,0,3,0,1,9437,17.41,13,2,0,2,35,3,0,0,0,0,0,2,1,1,0,0,5,34,1,1,8965.15,0.035763439534931496,27.5,5
70,1,12,2,2,13697,72.46,11,3,1,2,54,3,0,0,0,0,0,0,0,5,0,0,0,31,2,0,13697.0,0.14884657258478665,77.0,0
62,0,1,1,0,5647,27.18,37,5,0,0,23,2,1,1,0,1,3,2,1,1,0,0,0,23,2,1,5647.0,0.05583287114069144,66.5,5
29,0,8,2,1,9508,79.5,23,5,0,1,1,1,1,1,1,1,4,0,1,1,1,1,20,25,2,0,7606.400000000001,0.16330806680224316,70.5,3
65,1,14,2,4,17341,40.1,28,3,1,2,38,4,1,0,1,0,2,0,0,5,0,0,5,3,2,0,16473.95,0.08237299973295537,99.0,0
50,1,1,1,0,5203,4.3,40,5,1,0,8,1,1,0,0,1,2,1,1,2,0,1,10,20,1,1,4682.7,0.008833014933957807,54.0,4
62,0,3,0,2,13510,24.4,40,5,0,2,53,1,1,0,1,0,2,0,0,5,0,0,10,23,1,0,12159.0,0.05012222427641174,106.5,0
43,0,8,1,4,16541,20.27,11,5,0,2,5,1,1,0,1,1,3,2,0,1,0,0,0,20,2,1,16541.0,0.041638421560773194,57.5,2
56,1,8,1,3,11476,83.06,22,5,1,1,39,4,0,0,0,0,0,2,0,1,0,0,0,15,2,0,11476.0,0.17062098149175242,29.5,2
45,1,11,1,1,9681,49.03,27,1,0,2,56,1,0,0,0,1,1,2,0,1,0,0,15,4,2,1,8228.85,0.10071691214231425,53.0,2
22,1,1,0,2,13971,75.12,21,5,0,1,55,2,0,0,0,0,0,2,0,1,0,0,30,18,3,1,9779.699999999999,0.15431071670672336,37.5,2
25,0,10,2,0,5462,23.27,13,3,0,2,35,1,1,0,0,0,1,0,1,1,1,0,5,29,1,1,5188.9,0.04780099011934841,42.5,3
42,0,7,1,0,5640,58.84,0,5,1,0,54,1,1,0,0,0,1,0,0,5,3,0,5,34,3,0,5358.0,0.1208685113288552,92.0,0
44,0,8,1,4,16726,3.37,33,1,1,1,41,2,1,1,1,1,4,0,0,2,1,0,0,9,3,0,16726.0,0.006922618680799491,100.5,0
63,0,8,1,1,9257,1.87,38,2,0,2,14,1,0,0,0,0,0,0,0,5,3,0,5,2,0,0,8794.15,0.0038413344015118837,57.0,0
40,1,1,1,0,5236,16.95,27,4,0,2,2,1,1,0,0,0,1,0,0,5,0,0,0,16,1,0,5236.0,0.03481851235594996,66.0,0
47,0,8,2,2,13276,74.29,19,5,0,1,57,2,0,0,0,0,0,0,1,3,0,0,15,8,2,0,11284.6,0.15260573940551755,58.5,3
62,0,13,1,1,9711,38.19,14,3,1,2,3,1,1,0,0,0,1,0,0,1,0,0,5,33,0,1,9225.449999999999,0.07844949775066247,26.5,0
64,1,1,1,4,16713,26.28,21,2,0,1,19,1,1,1,0,0,2,0,0,1,2,0,10,10,2,1,15041.7,0.05398410057311888,49.5,0
40,0,8,0,0,5532,113.47,33,1,0,2,10,2,1,0,1,1,3,1,1,4,1,1,5,17,2,0,5255.4,0.23308888478050985,90.0,4
66,0,11,2,0,5469,34.39,25,3,0,2,2,1,0,0,0,0,0,2,0,1,1,0,10,2,1,1,4922.1,0.0706435775764672,11.0,2
